"Name","a.25_Su17","a.50_Su17","a.75_Su17","a.max_Su17","a.mean_Su17","a.min_Su17","a.std_Su17","area.mm.2._Su17","b.25_Su17","b.50_Su17","b.75_Su17","b.max_Su17","b.mean_Su17","b.min_Su17","b.std_Su17","circularity.4.pi.area..perimeter.2.._Su17","cluster.distance_Su17","dark.cluster.a_Su17","dark.cluster.b_Su17","dark.cluster.l_Su17","dark.cluster.proportion_Su17","equivalent.diameter.mm._Su17","height.mm._Su17","l.25_Su17","l.50_Su17","l.75_Su17","l.max_Su17","l.mean_Su17","l.min_Su17","l.std_Su17","light.cluster.a_Su17","light.cluster.b_Su17","light.cluster.l_Su17","light.cluster.proportion_Su17","major.axis.length.mm._Su17","minor.axis.length.mm._Su17","num.pixels.per.component_Su17","perimeter.mm._Su17","roundness.4.area..pi.major.axis.2._Su17","sphericity.pi..1.3...6.volume...2.3....surface.area._Su17","surface.area.mm.2._Su17","volume.mm.3._Su17"
"CDC_Maxim_AGL",9.32923267518801,10.6807566567998,12.1597861445638,25.8884938732011,10.833397212022,0.869375629245982,2.26283531866162,20.7037387774074,18.1478271686405,19.9668428914666,21.954017277946,39.6045621891143,20.1330870568225,2.92928897941943,3.18196254600206,0.823642640416835,3.26007666471572,11.0179876285857,20.3078342461361,49.3310924287568,0.759010261275212,5.1285677733523,2.459019908125,48.3794096874413,49.5429915808481,50.7436126843077,68.4224652034826,49.6943636715276,37.0572541586607,2.40959506575849,11.7099990011069,20.6060890033673,51.727618643386,0.240989738724788,5.26997949600877,4.9948425074704,234311.212962963,17.7555477540781,0.947147906241305,0.880872677391804,56.5451980027618,34.0427108439785
"CDC_QG.1_AGL",-1.58523951474082,0.220830344724301,2.49109101691886,15.4658223521543,0.567531503002074,-9.60805568422322,2.95869333950088,20.1592886674783,21.9382742895018,23.8377521385139,25.7651286619691,39.8096125685456,23.7697091914997,3.58084278375247,3.1925519455686,0.692578697162732,4.47378942463459,1.68086517202675,23.6127177241057,50.2258823762388,0.544190482394228,5.05762081676658,2.2887749028913,49.511879908795,50.8448335050684,52.1053929201741,69.8801019107877,50.8309062345379,38.7338827647869,2.44855233828193,1.34000263775549,23.2093574522967,51.7077869459612,0.455809517605772,5.21504743176848,4.91151178550179,228149.486956522,19.1669260669988,0.940753739836638,0.862976253271197,53.920492206592,30.8984176188761
"CDC_Red_Rider_AGL",9.43441837420871,10.9306605519797,12.597556450653,25.6622884072534,11.0984333315452,0.274666854948416,2.45807457076399,19.3664103299435,18.328277682966,20.4036760636358,22.7053203055379,39.8815877903497,20.5998382717352,3.26172661064921,3.48301195481728,0.826655924451336,3.44466876890939,11.2520974960036,20.6093865152391,47.1599121398806,0.69330963947143,4.95170162152407,2.15545690394068,46.1824455983954,47.5311384681224,48.9278249969986,66.4047010675464,47.667814104296,36.0337219420968,2.62649672019454,11.4859420979287,20.9018930824762,49.6532698630187,0.30669036052857,5.10658761792349,4.8079792206905,219176.214689266,17.1086702660757,0.941441173015722,0.869213404678815,50.8668732455621,28.0416025685715
"CDC_Redcoat_AGL",8.27518149378021,9.6153796275289,11.1045382831104,24.0944538457755,9.78689063639251,-0.752110331790711,2.2599370769776,19.7898514281579,15.8810332289134,17.6895727808943,19.689379746344,36.3796720721863,17.8946624349297,2.6655460064984,3.10971643940578,0.822464246709704,3.36528029137201,9.78835859084251,17.9007798281864,48.037924428684,0.750932248337547,5.0101441607711,2.40296545268092,47.1702277034654,48.2880224254136,49.4772838176756,67.9040466357874,48.4869166339292,36.6636782522559,2.39716771180037,10.9333065084301,19.046297413609,50.3460796706445,0.249067751662453,5.12334443643792,4.904159389705,223968.440789474,17.3550218865222,0.956717020010553,0.888678218996427,53.9566472926965,31.9311830808908
"CDC_Redwing_AGL",10.8401135631761,12.3501992129685,13.974911459198,26.5179442373477,12.4601317562041,1.98654941870975,2.44909053017266,16.2331719795846,26.2757961199156,28.482789778265,30.6020623684004,44.7465993976295,28.2585565022131,5.55923279978394,3.73368792048376,0.823114912022894,3.37247074612215,13.0262303689482,26.7773467845204,53.2139398695316,0.422964447050301,4.53083845071128,2.08919459430267,52.9742237741984,54.5604607826349,55.881664140716,67.8801919783444,54.3871210886142,41.2127832970875,2.49153657554419,12.2188400600558,27.734509937632,55.3463163833059,0.577035552949699,4.65888662492208,4.41235227005116,183716.296735905,15.6927653586457,0.945790682729974,0.874996258497583,43.6053814359671,22.7817919408954
"CDC_Robin_AGL",11.1770762580823,12.6513195767131,14.1736646233549,27.3935497920656,12.7066103473735,1.53034934300568,2.36792031150885,13.8734468264748,19.7337470752008,21.8291416061767,24.0472932262405,42.7340369734012,21.9282264434663,3.45779988568433,3.57390143525503,0.821654749911886,3.68555066693088,12.7831459097389,21.7731013978826,44.7626644898409,0.723449518104536,4.19476434044853,2.23234905766187,43.9636996864126,45.4372808897005,46.9639804372699,65.7092867929857,45.5898395234118,28.4159750945412,3.03247457046583,12.4505190990881,21.4804567361789,48.1151560646016,0.276550481895464,4.32472967910061,4.07515575306372,157010.489208633,14.5408171109578,0.941231172413615,0.902707092412397,39.55456019834,20.7199806714498
"CDC_Rosebud_AGL",16.7009489265232,18.9023486498351,21.2997380834424,34.3554991356289,19.035208302755,4.6741784143076,3.46706136581409,13.1786681260927,30.2566137718263,33.3644786273562,36.5585894000378,56.8524355146396,33.2784201886617,5.8031434241369,5.25473400639906,0.840068098467473,3.93043959479686,19.4169168881398,32.0148060171702,46.7436468646651,0.308897381704784,4.08656070192757,2.00584122705298,47.0958392711609,49.1347385034504,50.8347754030883,62.754240010234,48.7486154837038,24.2819153535274,3.29775018872134,18.5166138290734,33.0928953822311,49.6763570558138,0.691102618295216,4.18732574828462,3.99763213536319,149147.443708609,14.0128410707686,0.952737308286162,0.902949325862858,36.1863657353216,17.7056043407263
"CDC_Rosetown_AGL",10.1466537753309,11.6909507798765,13.2987894298151,28.1153195237948,11.7859368821582,0.538932564563889,2.49280400037772,15.1464624553439,19.5063172029081,21.7271450601482,24.1837785288187,44.6480803825025,21.972626429995,3.60638112241235,3.88451133595543,0.82419568432793,3.53540159737415,11.8606416180756,21.9974935706934,43.8019904756696,0.795287269979987,4.38245586099319,1.95798359845238,42.8081077218523,44.0222938126371,45.32458523976,64.2970161533367,44.2368785197576,31.5423401111194,2.58650388950596,12.1277108184946,22.5100258835329,46.6621828684783,0.204712730020013,4.48659254331332,4.28545738723588,171417.637566138,15.1664032565818,0.954267049843538,0.868982316233095,40.2220753571954,19.8941357286946
"CDC_Rosie_AGL",9.66675167545611,11.1717378428639,12.8026147298375,27.3790100207081,11.3191025440388,0.505288006523306,2.49244593772702,15.1505789560635,18.2127813239867,20.3835058183393,22.8300873700796,43.8313563825014,20.6756104204055,3.97590889305089,3.79461475270354,0.8252869967987,3.41544680964243,11.5280559522909,20.8419930593985,44.9219670103174,0.733840093343693,4.37766340792049,1.94425622328571,43.9556944770436,45.2169018966394,46.5263588612619,64.859368933091,45.4025758128328,33.1443371503422,2.62378036955385,11.802031487442,21.6290213092756,47.4444919607361,0.266159906656307,4.46536495680609,4.29633424881735,171464.225396825,15.1386288061468,0.961146740276252,0.874917350249117,40.057860311052,19.7915480514814
"CDC_Rouleau_AGL",8.10399169543917,9.57995969747169,11.2200260397013,24.3543248947725,9.72905068233652,-0.919292071565867,2.37270341154171,19.2486361725461,16.3474049865968,18.3766211607364,20.6217595870091,37.8666734621619,18.5712334796405,2.61206211847679,3.35994400510498,0.815637331042222,4.34126014710592,9.74820094964762,18.5537386129059,47.3171603945905,0.828614392494712,4.9410907742305,2.16552991289668,46.3790191396855,47.6115449585698,48.8261675104518,67.8707240414026,47.7596412834295,35.2925451569466,2.53921060684355,10.2129292633372,18.5205166974872,51.1186687135004,0.171385607505288,5.06636552769206,4.82358377885789,217843.324723247,17.1905098211586,0.951189656416863,0.850087632291348,51.0224044337076,28.0201578318247
"CDC_Royale_AGL",-4.29872485578291,-2.11935194828449,0.353376038671523,14.6899672224373,-1.8940265794098,-15.9242410790846,3.42869821703974,18.831424334744,13.7475297160257,17.5936255098506,20.6499883339771,36.9482722336675,16.7203032908769,-12.7466021367321,5.91117481580046,0.557878660443708,10.9828262119457,-1.2497582964317,9.24888160827773,31.6098606049218,0.205889855407686,4.87660630360198,1.45278298228669,36.7082810420396,40.7682152397964,43.9630968860176,69.5452450848136,39.604749986692,-0.431692729928613,7.15457493875646,-2.05935746550896,18.7789352420109,41.9697291565539,0.794110144592315,5.01769457305763,4.74619134798464,213121.597269625,20.9466872871238,0.944446265055935,0.70838148842976,44.9266996774517,18.7088300131715
"CDC_Ruby_AGL",7.20888953230723,8.51211242049511,9.88333563090492,21.6920071951583,8.5887735708831,-1.16531768401477,2.06957306438359,13.947815032459,16.2473150009649,18.0356898821071,19.9460595701868,36.1374230032667,18.1515581924437,3.41335029327089,2.9719711250705,0.79799235330376,4.79563333340462,8.55732634188059,18.0816722105812,47.2408304029893,0.863353736397963,4.20415772879763,1.89597577077869,46.1724960674892,47.5332816101724,49.006925302055,67.9777887455127,47.8550307128755,36.7466759362589,2.95291088053152,9.13130067745482,18.7445887476986,51.797497489898,0.136646263602037,4.30706256047749,4.10706211726601,157852.139344262,14.7917175382396,0.95294903177928,0.839436576955251,37.6572518537786,17.9281958413607
"CDC_SB.1_AGL",5.9820360045656,7.4008937728946,8.92939268703093,20.5823786203323,7.50915643505413,-3.37838442640851,2.24771800295796,15.3600379175479,16.3793868898187,18.8952092361749,21.3031228862532,37.7561815108231,18.7831410086049,-0.937057809227688,3.88352865038167,0.757255652746038,3.78160207726178,7.5869670974163,18.1292863417501,45.9411695951625,0.669386608397354,4.41272995929923,2.16913795793103,44.7598915390833,46.7775589099238,48.5186544239034,68.6312738389108,46.6443143204999,27.9871503434229,3.45894068148769,7.94487956749474,18.4552099899942,48.8215436010642,0.330613391602646,4.50461794390872,4.32655198393029,173834.743295019,15.9593989222285,0.960007010527255,0.858312116375484,42.9024821113541,22.4538204405644
"CDC_Sedley_AGL",6.79801093269538,8.38062307901791,10.3360668368432,26.2087277134408,8.73516993391572,-0.91046041451002,2.76655196289629,27.8009824832,27.562840729766,29.8981295623212,32.1599971252112,47.9094467839855,29.6951114860444,4.65415676508604,3.96030569713539,0.815780858350692,4.73340838393378,10.7103186383373,28.124220192765,52.4967866493191,0.343461166612601,5.89362240229469,2.43417623982,53.1445994178566,54.9243321578147,56.1730548135412,68.1775538867192,54.4860663517773,38.7535356230817,2.69708745074381,8.16081514280242,29.9466084557922,55.5129976311714,0.656538833387399,6.0595696028796,5.73819439993815,314633.12,20.4915889586592,0.94691401024443,0.847981743132825,71.8944821967933,46.380060721339
"CDC_Vantage_AGL",6.98188463214567,8.47280222252613,10.2034428429857,24.1933219079896,8.70738049821267,-0.661579070387851,2.49577089107043,19.9300259806635,28.1724508551199,30.6279789502959,32.8049101280612,46.7541700725638,30.2042331564508,4.65531872102686,4.10191938637848,0.80284307834801,4.56222696569734,10.1828361186321,27.2955166959761,53.7324135785678,0.301630084385075,5.02372811243571,2.40816993760664,54.4062620118775,56.073551831168,57.3043951251628,67.9930985148389,55.6839643324915,40.092666543611,2.56783689999463,8.4108096945541,30.6913168569322,56.5107059994939,0.698369915614924,5.1759864433542,4.88255489411346,225554.843601896,17.6157948473912,0.94275462795655,0.886665755258342,54.4965692804247,32.3088439488278
"CN_105604_AGL",2.54880867677353,4.43142178847196,6.35878907324132,19.2441200558593,4.48489119039755,-9.5168308161526,2.92704571696863,12.7563749003257,5.2722587148174,7.8637276166122,10.4988351526652,28.4428573849118,7.94670685679691,-10.1265940423614,4.05262294717467,0.531914254179627,4.72872596767688,4.55161612903424,7.56003149586346,30.8596375121749,0.699942980348387,4.01831320009409,0.424116141693811,28.9659649981392,31.5419089751837,33.8901942595192,69.7164673076099,31.5572750914106,10.6906488742805,4.68148251158989,4.37888920401835,9.15888239535414,35.2611148306083,0.300057019651613,4.1353950429538,3.90897819497654,144368.208469055,17.6860126504487,0.944628687380047,0.26684348099001,27.8595594647891,3.38429954939318
"CN_105605_AGL",9.04762654576553,10.567305092039,12.2317421867378,25.4928741020409,10.7115563600813,-0.267364018938013,2.45603067200091,13.7307249424473,17.6152723777541,19.7884982433223,22.2052702489528,39.8504625377993,19.9968899652254,2.37066095006393,3.6558073224573,0.806244034719129,3.63341050825833,11.0292864390327,20.4803612958006,44.6251515138075,0.701320527964589,4.16916470907921,2.18152172322785,43.6129578863806,45.0846783613291,46.544709067994,67.8295110476017,45.2226341448869,31.784362737521,2.97337602513854,10.9503498222941,19.7338166531318,47.5414544775788,0.298679472035411,4.36825844035543,3.99556435645266,155395.257383966,14.5921650273547,0.91292503772888,0.898018631079923,39.1007741922912,20.2502647829571
"CN_105715_AGL",9.85865493093556,11.476763863776,13.3604609919167,28.2457094996886,11.7064521182052,0.991585809804479,2.65044791240857,22.2703662430631,24.6551534237214,26.9583394399125,29.3567132351392,45.3172719939706,26.9384392329928,4.06097816120218,3.83943228470958,0.831218314862212,3.52863921313467,12.6749329893084,26.3624148904459,48.70831308737,0.331255486377756,5.30983058707845,2.15663607074324,49.0451771428511,50.6969748909888,52.0126206088377,66.4874271820399,50.3798576411254,30.6858992472056,2.88444073544117,11.3150916543329,26.6872038156689,51.304190590176,0.668744513622244,5.43664057440634,5.19344684475474,252041.265765766,18.297789096089,0.954536772826961,0.845061361570255,57.2252214836656,32.374469363257
"CN_105732_AGL",5.77632409108664,7.32427878112439,9.22189755303074,23.5358818645736,7.63089210711244,-2.71852366609715,2.64227961666268,21.9889650662326,26.733770703139,28.9976048809528,31.1071827971642,45.6866533379604,28.7056653878645,3.27643598327457,3.87802666910116,0.790464995384493,4.84081658955663,9.59871785378499,26.4189061686301,49.7628855262406,0.288932986811701,5.27906393928227,2.31632703593023,50.4202878981892,52.1367392445529,53.4925767524884,67.3065970966196,51.7852843609705,29.331682246484,2.84922406569905,7.25086776408984,29.3387563946707,52.7151375161497,0.711067013188299,5.39200413315488,5.17415744932183,248856.553488372,18.6726552175818,0.958649275451407,0.861677532335911,58.0192812492389,34.0446039584867
"CN_105767_AGL",6.50970254271748,7.91582887499175,9.43992280298375,22.0562566325509,8.03755335574446,-2.78916351088154,2.25759271452761,15.3122288892833,19.0598580834666,21.2444722780062,23.6212062112316,40.3593385580912,21.3825951798196,2.26449431709882,3.61659251754564,0.765317798932927,2.83011451505093,8.36494513959876,21.9999791984518,45.0388019850364,0.665600364786207,4.40780154052491,2.20043947484642,44.2268349152552,45.6091196806522,46.9236435072166,67.2097144114392,45.6437471386159,29.7104601139472,2.73077029841781,8.3184488709169,20.758628400829,47.1149860112323,0.334399635213793,4.54068350829792,4.28979088659877,173293.672354949,15.849209538574,0.943097144209628,0.871796055994946,42.7378131530296,22.6830793929557
"CN_105777_AGL",9.80725737227945,11.4056442675775,13.2309864192449,26.6157584414951,11.6355712467502,0.555215698404229,2.69817572855432,14.2206449005556,17.8732587011386,20.3706097169805,23.4118141103005,42.468097426405,20.8589166204334,2.73218697859788,4.3993316964513,0.818830347908686,3.66485253181025,12.1953531803433,21.4527992062958,42.3677766922094,0.578139175596454,4.24568968427358,2.09676573475,41.6647255124961,43.1358356389795,44.6144617092819,64.3208398967007,43.2098443420002,29.3490803359288,3.0171407068038,11.8184898257817,21.4735296878011,44.6161835922975,0.421860824403546,4.37111077035772,4.12881331005775,160939.847222222,14.7411489872031,0.943901392846073,0.891680993511241,39.2696997837618,20.0504580449307
"CN_105789_AGL",8.16803776794899,9.96647398111303,11.8982808439641,26.2960009223093,10.1004054321669,-6.60647531335672,2.99585976347539,16.18419432,16.4487865235218,19.3950317674245,22.3016407476178,42.1275934438871,19.3270730208946,-6.22759053346388,4.78228664447487,0.764588151974375,5.0713315058581,9.9574655152924,17.295995598074,34.8645551510914,0.291465497606645,4.52926965375498,2.08007729618421,35.6967876440421,38.9765413246093,41.5161324099177,64.9764567082221,38.274066035983,6.5854300448685,5.09735189059862,10.3518517697115,20.4332464877611,39.9937004204492,0.708534502393355,4.67772239430716,4.39248178742435,183162,16.2933773982153,0.937900952146455,0.863672351736656,43.6414359799739,22.6336628640896
"CN_105791_AGL",9.3083062329682,10.8384513359009,12.5421436566455,25.4496994358582,11.0139473601937,-0.0668790889918467,2.53406603665369,15.1919458316151,19.2695366770498,21.4924340522567,23.9987275070236,42.0997384367526,21.7334329610808,2.72370795489716,3.83357238970164,0.80290892948652,3.0849883095029,11.8748984260774,22.9009744604964,46.7843986721779,0.447368905997232,4.37861151134776,2.27553833427835,46.4273967198231,48.0578040374062,49.4700482203231,67.6549660845616,47.9416453659112,33.2836421258605,2.85574259038328,10.7489150705905,21.1634644341389,48.9613488480473,0.552631094002768,4.4963412942517,4.27181164665608,171932.388316151,15.3547010577287,0.948623180456348,0.902715072198399,42.8386549870987,23.304133426127
"CN_105862_AGL",5.99072254933435,7.52241561361022,9.30160755210077,24.8942102807378,7.75980409180015,-2.2538517836866,2.5407350312382,23.8819260048372,25.1325701839997,27.3887618562108,29.7130973568523,45.7895662270472,27.3488421283065,3.39585165596877,3.8029438697518,0.806942300096203,3.71689072043981,9.02997586822665,26.9229193956319,50.6125617211345,0.442463222004452,5.48910287001953,2.26151270602326,50.3721239469751,52.2075778423095,53.8176684589852,68.7035821017717,52.0146273582886,33.6554801226216,2.95257070530875,7.39639725503025,27.515073140943,53.1491917356526,0.557536777995548,5.62747765999286,5.3590987592405,270279.83255814,19.2130845365159,0.952021434541403,0.846736402970828,61.6307530482555,36.4611172201527
"CN_105863_AGL",8.2960286127119,10.0311110834485,12.1900412870268,29.9451706109136,10.3963551490182,-1.01494290388474,2.98124422627547,34.9404133747368,25.6438272412189,27.9937239676987,30.5667468215169,48.7002596378568,28.0969335695959,1.92132324471071,4.03423122835032,0.828437861681538,4.19951164639953,12.5746177491725,29.0237890184823,46.5284106275496,0.35691398559333,6.65561377591784,2.31010573263158,46.63683208554,48.7569047364809,50.4444160845632,66.7374543833343,48.4001149574985,27.5315675074958,3.23658981235631,9.33009430698626,27.5371034232089,49.5082958891967,0.64308601440667,6.83766783362727,6.48559726443119,395432.473684211,22.9779077117892,0.947688215594441,0.793789575593495,85.7021962543342,54.1199524534982
"CN_105864_AGL",6.46685001775439,7.98701708432633,9.63756651664562,22.8466651986482,8.12004487943537,-2.17119105438068,2.39551134340566,16.7901955783942,18.3615197818376,20.412950860304,22.6755854181072,39.0494758566286,20.5872570399231,1.90868598912335,3.5045559049549,0.791194557195673,3.58951788567255,8.59306244579543,20.9603060607416,46.2497047328101,0.679196186976935,4.60729370140218,2.37609176583942,45.3382715635905,46.8273335259681,48.2934078898973,67.3582019557746,46.9313213495292,31.48325370775,2.80620848903657,8.32476482530919,20.2707661039765,48.7777238939211,0.320803813023065,4.84462578332241,4.38698621890059,190020.321167883,16.2801420150927,0.904418995648145,0.880795041356615,47.4453129189664,26.9802898181207
"CN_105865_AGL",6.32187303947573,8.30107476884834,10.7684083594679,27.2199793400986,8.67537953082326,-2.38637192213609,3.18794662897794,37.0778189513846,25.6397090108978,28.0172049249868,30.5906221171499,48.841348744077,28.10512496553,3.65460845001812,4.03272096026195,0.811122075831177,4.92365187880508,11.0608001021284,28.8354707682535,47.2532502737098,0.39411769725351,6.8575308631991,2.19421576626923,47.337361932152,49.7071133581328,51.3840013576249,67.3452206532208,49.2199119102195,30.2999937766658,3.32062482546917,7.17741468919847,27.716407560977,50.6662586708441,0.60588230274649,7.02767798400091,6.69831560504949,419622.215384615,23.9241976812975,0.952523926708918,0.761547788906215,89.0983727987682,54.2647620141338
