"Name","a.25_Sp17","a.50_Sp17","a.75_Sp17","a.max_Sp17","a.mean_Sp17","a.min_Sp17","a.std_Sp17","area.mm.2._Sp17","b.25_Sp17","b.50_Sp17","b.75_Sp17","b.max_Sp17","b.mean_Sp17","b.min_Sp17","b.std_Sp17","circularity.4.pi.area..perimeter.2.._Sp17","cluster.distance_Sp17","dark.cluster.a_Sp17","dark.cluster.b_Sp17","dark.cluster.l_Sp17","dark.cluster.proportion_Sp17","equivalent.diameter.mm._Sp17","height.mm._Sp17","l.25_Sp17","l.50_Sp17","l.75_Sp17","l.max_Sp17","l.mean_Sp17","l.min_Sp17","l.std_Sp17","light.cluster.a_Sp17","light.cluster.b_Sp17","light.cluster.l_Sp17","light.cluster.proportion_Sp17","major.axis.length.mm._Sp17","minor.axis.length.mm._Sp17","num.pixels.per.component_Sp17","perimeter.mm._Sp17","roundness.4.area..pi.major.axis.2._Sp17","sphericity.pi..1.3...6.volume...2.3....surface.area._Sp17","surface.area.mm.2._Sp17","volume.mm.3._Sp17"
"ILL_7663_AGL",16.1079738834942,17.8787391698019,19.626719556192,32.3990993683051,17.8204640482791,3.13047583055702,2.79316449373721,19.9735393962121,24.307114878318,26.8951609357008,29.7018631656058,48.4604646618591,27.031670829568,4.72092007470295,4.37422544167127,0.812265717306193,2.30328019416994,17.37869365268,27.1229981142494,44.8453505007583,0.382361569528925,5.03123534096076,2.26639316117424,44.2510334321702,45.8914684688044,47.415729323379,65.2718446286083,45.7811175852633,28.1465918801288,2.82207577335122,17.8636502207543,26.8762622577951,46.4571963793556,0.617638430471075,5.18125755231213,4.89480844269169,225526.575757576,17.5543101351078,0.943229906208525,0.859653359753263,53.4359530077968,30.4933326162992
"ILL_7668_AGL",8.04556344724527,9.68408203611675,11.3819552624329,22.3036929299326,9.72095032792805,-4.16198405088922,2.58288111698141,12.4196998457005,13.54299239054,16.0953734751237,18.5643943714026,34.7861388115346,16.0325033642735,-3.41564746424511,3.95465602582767,0.722247286100574,3.69707908413226,9.56923370136542,15.2574332028001,40.9324741233662,0.496191711820555,3.9666807029505,2.19352847531401,40.0060710604968,42.6671784866617,44.9573281004891,66.3248908736981,42.4164810259933,17.1582454255153,4.34575434843281,9.82509897598792,16.617706082468,44.0219448904553,0.503808288179445,4.05741740984638,3.88114693205931,139070.193236715,14.7097388673796,0.955636117056084,0.759851773161118,37.489294546837,18.1741440000151
"ILL_7716_AGL",12.206722275484,13.7579834188239,15.4570167353143,28.1363693251605,13.8792404089088,3.02050605742269,2.4862962879449,24.4928896442125,26.584492860112,28.9481059861621,31.2448103476428,47.0031365114146,28.7787481695242,5.74501947556309,3.97730306267735,0.81199601734153,4.70032887242043,14.6207297134341,26.6807988783058,51.3684635691573,0.32759561355905,5.57153922870693,2.29747228249084,52.2453905761345,54.4997948598715,56.1061696941267,66.7984013582836,53.9494116611665,37.8329669435177,3.17400246379744,13.5161168292359,29.7802885479279,55.3624103432185,0.67240438644095,5.69992065018999,5.45063375755576,274755.454212454,19.4328016502775,0.956019609937521,0.836082702011758,63.3927614554091,37.6150669402318
"ILL_7747_AGL",7.0220726824116,8.72317922177927,10.854557912385,24.5540402487034,9.07915985519237,-0.760822928068008,2.85649302503074,14.0285626609643,15.9669359871587,18.1010085765206,20.7794592977373,37.6713696090995,18.5269432890986,2.83875850669722,3.79820357815359,0.778308519853182,4.89796805137555,9.7748933277779,19.4150749855473,47.7641045644703,0.680808015084145,4.21900061058103,2.34340160489286,46.8006660534915,48.3603673403664,49.8626561101568,68.54106875753,48.5306225133284,35.8221766081687,3.04006938156839,8.8866941798255,17.9032483241255,51.3850703039103,0.319191984915855,4.2964141938635,4.14658505693916,157040.510714286,15.0306755204551,0.9646525147096,0.8327724185692,41.7618498091195,22.1077811303156
"ILL_7946_AGL",14.3130325790274,16.297399291814,18.655539359831,32.6255506500618,16.6129636610317,4.28985607662647,3.28010080349205,17.3787949224138,25.6098074427788,27.7988757193893,29.9679448027925,45.8930852876231,27.6475058273772,5.96154226977406,3.82481044345282,0.835496434199648,3.98945330925669,17.9630772253478,27.0748194882728,51.852258691295,0.346668177740568,4.68568585790126,2.64032486883142,51.8906068408897,53.9534138288816,55.5690264523457,67.0758219152635,53.5750779801022,38.0015833999717,2.9840125277751,16.0469414453201,27.7995989025806,54.5658457233785,0.653331822259432,4.7922873843145,4.58385490093884,194514.655172414,16.1027262890199,0.955778116424672,0.916428642976388,50.7165239480639,30.7952805577779
"ILL_7978_AGL",14.1767877491142,15.9030075415085,17.8347050694961,31.3406644139129,16.0763607203513,2.91855847401553,2.87387629788291,20.2686809781413,19.2917613638384,21.8908276097446,24.8211414817113,43.024595448317,22.1601829095557,1.90651734924704,4.29626899726562,0.826194704978813,3.05665007498208,17.0960546807761,23.403410714035,40.0765118435654,0.423405312769253,5.07025852062823,2.31700238459108,39.6501315958201,41.5076011223746,43.212547092138,62.9039806899256,41.3588743130514,23.3585798219119,3.31625183347691,15.5662312556911,21.4828323818104,42.5763037597889,0.576594687230747,5.18065355200786,4.96673817215904,229387.516728625,17.5263301302223,0.957794360931895,0.864331695833041,54.402718167806,31.4856029762575
"ILL_7979_AGL",7.15274194334567,8.66636737275266,10.1732544382348,21.4294668413676,8.65984407230255,-4.68075208165421,2.37610563775754,12.8859761516237,12.4930081620388,14.999516685444,17.3395921807191,31.3859032755959,14.8496087957483,-4.00546441779917,3.69924210220879,0.701881190224435,4.19544825178019,8.50062866030088,14.319245116558,43.4970008371765,0.74638778325287,4.04533691527392,2.54599237783505,42.001938268562,44.6048918579274,46.8461874011553,67.9568202767563,44.3705240199809,21.7273684741077,4.23699489792759,8.67672345100676,14.963145744076,47.2944699555565,0.25361221674713,4.17299290581162,3.92699469424035,144485.283505155,15.2171261130928,0.939777208937261,0.832839129981868,40.9260490011622,22.0775554637571
"ILL_8007_AGL",11.5759745626901,13.3775173306541,15.417706255124,29.9437592726093,13.5810652866487,0.737938940004772,3.03677396635698,14.2747777241065,16.6839343433361,20.3065780114981,23.7968644170362,42.9446768915741,20.1701022495241,-4.63951267883834,5.42672056102506,0.783253335329677,5.12986464550946,13.4722772861578,18.4908377199346,41.2743239133924,0.473088479486101,4.24957528672761,2.02146450513308,40.5400708836923,43.8671475299048,46.6704073560019,65.1758529634529,43.3884203959197,16.3507699222943,4.98324489246368,14.0663415790002,21.8764023424756,45.4632489419148,0.526911520513899,4.38081911574967,4.1324527933727,161552.486692015,15.1165609323728,0.942548569915026,0.822106463717819,39.5049876638337,19.7934632289964
"ILL_8009_AGL",6.15780546397388,7.87159440826552,9.53233025532102,20.6389608783511,7.82973296033834,-5.84973580565738,2.63361802268673,9.90100034173653,10.5654240552336,13.5368758980861,16.3548381772435,31.9567500590541,13.4139983861921,-6.39596635352224,4.3351169763863,0.639501396110389,5.34717133065484,7.8329101234866,12.8821370539864,39.6548100642804,0.790973044817009,3.54424470469723,2.38359859462575,37.7808612430676,41.1462790944141,44.2052061472385,68.0361080069137,41.0064598306184,18.1593903220079,5.3501219809053,7.60806704513557,14.2010201424696,44.8627582046871,0.209026955182991,3.64187027600481,3.45292003853919,110927.703592814,14.0382152421378,0.947297128489862,0.774264203466043,32.9575734167147,15.7268710653586
"ILL_8010_AGL",6.23004493902044,7.97194926473682,9.69914739220734,21.4463779189227,7.95357577784228,-6.5521138743779,2.69677244957646,12.3328748840984,9.21982882627955,12.2582660268179,15.1631140398617,31.6819057658453,12.135131455484,-9.14769567161926,4.49423295496951,0.640271112398366,5.09995703512465,7.6131872300556,11.0215347203189,38.8048631318166,0.659676374596553,3.95725930358227,0.751116359569672,37.0592043960184,41.0335556733781,44.5055858902769,67.9035020288411,40.6262095408888,9.0806786249221,6.09257669559441,8.54275398371728,13.7467547814914,43.748066761309,0.340323625403447,4.0846069797722,3.83961556312025,139575.31557377,15.5918597635801,0.939030670460639,0.478843102549472,27.7016302375003,6.37134866813674
"ILL_8072_AGL",4.89624302029992,6.85892158627311,9.39750472437722,24.9511615769046,7.29054228036808,-7.74535876975401,3.38500837551952,27.7038672190698,13.2413785703604,16.9581682607878,20.6923014309054,39.9011956111311,16.93616678231,-8.49134582815459,5.6015883258108,0.753845549035477,5.0435404410338,7.07569059261571,15.6578616904653,40.5374232104019,0.495456705144845,5.92471537561047,2.92689323379845,38.420981586564,42.4300273311322,46.0746902729865,67.1577403864487,42.0061152183421,7.65006376437108,6.0473768319497,7.96458879014042,18.3620899261101,43.2791192588893,0.504543294855155,6.07806301363491,5.77918336879268,310140.546511628,21.4893539377805,0.949918775146719,0.812043881186768,78.0935691695291,54.1377818407021
"ILL_8174_AGL",6.62735368160382,8.22074454174201,10.2005929445075,27.970018244444,8.59983396018854,-0.778024234323007,2.8251307904365,28.3744179435472,26.0898799612834,28.0315726695581,29.9314926859222,43.6299155672387,27.8276348084768,4.98850835275857,3.45571094443058,0.79823768410677,4.19108442583876,10.2170052554488,26.7309359849012,55.7061878467381,0.371094064299828,5.97773026068504,2.41945108924528,55.5165430267828,57.0057294074718,58.550253196559,69.6365397858507,56.9221076699137,40.4024315278982,2.5679868250871,8.65727114053475,27.6044251773746,57.6759058275074,0.628905935700172,6.11052239103556,5.85309128089298,321122.883018868,21.049542357465,0.955561998281263,0.81938183050687,73.0358541412973,45.9150646179804
"ILL_8595_AGL",12.9771893098815,14.8096626475072,16.9051721996145,29.6706236872058,15.0136569050277,3.00443639915255,3.01212955773391,21.9336707692308,26.1179453155779,28.2972538090967,30.5154319038265,45.4545563570854,28.1947528739166,5.75030794683575,3.75767625679426,0.818934032217688,3.7948461251613,15.6553957939316,27.4947815183228,53.7725721693905,0.335998684785336,5.27219560598889,2.18869520769231,54.1312095312065,56.082250243503,57.5543281846185,67.1113160992762,55.6531315807255,40.0282191608847,2.80981989076396,14.5793754311367,28.0948164685496,56.704953767127,0.664001315214664,5.3875177317709,5.16327660964682,248230.769230769,18.3110043935241,0.957714632243995,0.841105876635474,56.9015535512829,32.4130028363896
"ILL_9_AGL",10.4258139282484,11.9856540897832,13.8056766090164,28.5614239144312,12.222455071485,2.38262135848142,2.59978980747261,20.9527809659322,26.83449091136,29.1135717700635,31.1870512948248,44.6885831121332,28.7150048449491,5.5488039673118,3.93307656266621,0.82244877635276,5.64350589234578,13.672437556181,25.4597717678104,53.891711986115,0.240752732156848,5.1574990265709,2.68696731870763,55.9003810550597,58.0774412018458,59.5532271782242,68.4577158895849,57.3351048167159,38.5163630055943,3.2842908270736,11.6652694286978,29.703187900303,58.6017845636398,0.759247267843152,5.30198609477539,5.02115776074259,237129.707627119,17.8697492655716,0.947246897663861,0.913106596005421,59.0097755133169,37.7728188445502
"ILL_975_AGL",13.2322747196055,14.8577670244288,16.6879757787981,29.1114718603584,15.0329305379091,3.93117269010471,2.64362027543948,16.9011975472185,26.374208808356,28.8206811040247,31.2343044054724,46.1340384889886,28.563595539964,5.34405044707321,4.21109721068615,0.824358505620046,5.20485053105568,16.3487247576506,26.1291135847878,51.0344261923633,0.282708374897957,4.63324917502233,2.6601120261755,51.9923078057721,54.3891538611174,56.1634233726167,66.3132223735914,53.8283241638937,36.9999932075616,3.29295056402243,14.3670955614468,29.5608800636378,55.1856373802829,0.717291625102043,4.72394330965203,4.54727413219413,189125.238410596,16.0368225993646,0.961962307021065,0.913288818930907,49.8996697055338,30.0634968282057
"ILL_9888_AGL",14.5135032695266,16.2549442470969,18.2816164082608,31.7173971696238,16.4572122279091,4.73193075487897,2.83240329434716,15.7711852647264,26.4557837149693,28.5846513880984,30.6839591648351,44.459886221405,28.3758663834868,6.24090033979813,3.73815901687349,0.833444504371339,4.04295734066003,17.7538699059793,27.3593653022708,53.4128482570373,0.317825505788018,4.47244216627341,2.21572203447761,54.0231471398576,55.9792550463403,57.4566230686608,67.2306309724671,55.5199967330565,39.1523829222487,2.87237275222722,15.6127986744727,28.3534046426752,56.641199168523,0.682174494211982,4.56205273363931,4.38709099815648,176825.353233831,15.3914573619886,0.961393594210171,0.884103947989593,43.6782835000766,23.4221044143705
"ILL_9932_AGL",9.0280262931176,10.7622833617018,12.5026357209213,22.9996397691503,10.7511219206313,-3.31911671492067,2.67345904822778,13.3849120477743,14.226121569257,16.9584927735171,19.5681867090847,34.5432773598801,16.8441714782578,-2.77271689341128,4.04650552154616,0.718693086385428,4.2044020504238,10.4810440601,16.1106884944133,43.7087294393805,0.712992492220487,4.12239141351122,2.4460016287931,41.987065102151,44.6393038119549,47.0833379816888,73.2051556042644,44.5413853233868,23.5764470538717,4.35529769597135,10.2636890374979,16.6506227066886,47.2342438414791,0.287007507779513,4.232964859497,4.02001017722528,149813.166144201,15.3017702375167,0.949161271491638,0.859091508288459,40.8673997916418,21.8441640498461
"ILL_9945_AGL",16.6238840800934,18.0726995942614,19.4778500740714,29.3210513838267,17.9499300962457,4.36029897570641,2.39062742568645,13.0444249099632,21.6775093085538,23.7674211962393,25.7828538494778,39.5189943386748,23.6165632644749,5.47905102511156,3.38216588845343,0.835427946304194,3.75514427486951,17.7997192978213,23.3974413051105,48.616356961107,0.773018145043881,4.06953251201134,2.76055381972426,47.5462295476441,48.8739444213402,50.3722044504934,65.4561385397535,49.0883694368971,38.6354123679935,2.43643993386585,16.1214577658553,21.1559154124423,51.3800141936346,0.226981854956119,4.16302261418911,3.98010869282484,146138.261029412,13.9909809118993,0.955628600487501,0.946002527883737,41.7667077325457,24.1057795121989
"ILL_9977_AGL",6.96153652042548,8.77215335207578,10.5974208007791,21.8401731621392,8.77042624680104,-5.74946001596389,2.82095469994468,12.6553104581879,11.4214242626251,14.3648597360058,17.2325685552676,33.8666077054588,14.3026659763105,-5.77846632658014,4.41511445523889,0.683185736955143,4.63653397042631,8.35941525224425,13.2926025480055,39.9805958133137,0.63871889315177,4.00831045133812,2.52273780293624,38.3270419697791,41.6499058639741,44.6913088773871,69.1535206732678,41.4833193606804,16.8866335002848,5.22619983850095,9.18133630927808,15.6263442846425,44.0642350419977,0.36128110684823,4.14431558181179,3.88194726700715,141651.412751678,15.3626172692396,0.935643090343573,0.804999200088942,40.4064659093145,21.3285052779599
"ILL_9997_AGL",4.33116793736065,5.8350122589499,7.41380424277422,19.7761551715099,5.90495665068114,-6.98882281138719,2.41354920027309,16.5459757285897,13.3377353596066,16.2904593500206,19.0994239828305,35.358989507991,16.1665882585692,-5.30132491539164,4.39618440255907,0.673682375054322,3.74259830681411,5.69484666478726,15.0866617536995,42.5557184716955,0.601852627487547,4.58202313974114,2.4796540775,40.7895752335732,44.2305189487779,47.3775276635936,68.6738982307689,43.9901477748949,17.1000076512838,5.25958799067315,6.34698018611053,17.4721514764979,45.7562920081818,0.398147372512453,4.66097864408186,4.50880808666192,185159.772435897,17.6443051484196,0.966480951663055,0.785877021948014,49.1553116836614,27.4882153061099
"ILWL_118_AGL",13.2351846678804,14.7719496232309,16.4547433875543,28.1485664887291,14.8641041802776,3.00974086615798,2.59228977783536,11.5730293775124,23.4356826856243,25.6802574680349,27.8988728336011,42.6844166088786,25.5352555641209,5.82275637983539,3.79290261918432,0.811878201622736,3.24426644857684,14.8689836638918,25.1252088565257,50.82995174159,0.604651491046789,3.82770660877256,2.0410028450995,49.9590145300518,51.5451875578544,53.1506863959822,67.5321006136844,51.598636427894,40.357510425869,2.76723977679429,14.2525069938498,24.1616469652071,53.1235201402132,0.395348508953211,3.92634219390213,3.73674528669581,129664.736318408,13.3547105302794,0.950507261600693,0.888414171442873,33.2794487341183,16.0753425660804
"Indianhead_AGL",-2.82501635811648,-0.937393469414941,0.954602295075796,13.2447525422519,-0.93929176851539,-14.6605503021388,2.85867126243549,9.49265642229965,-2.23346105644923,-0.0493108253795081,2.25430967023655,17.5006804645835,0.0171198907588243,-15.4973498889923,3.33692755763673,0.229462889147421,21.4195556149898,-0.974654770257663,-0.450017522387606,22.2680823947168,0.897243970564475,3.46654345095285,0.0989360377003484,19.7848830289229,22.7441259656618,26.8629992836471,76.2718191575315,25.2140235220081,5.26414805107331,9.98157608811768,-0.922578282520045,3.72222421133999,46.882280431493,0.102756029435525,3.64647587634098,3.3470980014927,107431.602787456,26.0674169215955,0.911027220841658,0.180468515274095,19.3602760397107,0.628588932375983
"IPL_220_AGL",7.11476922549512,8.75970133824167,10.4383309475461,22.2938980082208,8.79360525408116,-5.02129124556045,2.64108450904654,12.8918676267249,12.3676883082467,15.2407976801726,17.9256803706592,33.5554696650323,15.0855106640871,-5.91075525151578,4.26767121197861,0.687202333273527,4.6438680332987,8.49166296546824,14.2595783214136,42.5965534652542,0.719055950231556,4.04636847963927,2.49289496325328,40.7966915721486,44.1727597336792,47.0989682925356,69.0073017966734,43.8842412255995,18.5849735130417,5.17757857598136,9.20956539881175,16.383714061856,46.900293609446,0.280944049768444,4.15391073306302,3.94922058541499,144383.515283843,15.5250917883719,0.949371481293023,0.787940702274765,40.9129294183902,21.5723210463427
"Laird_AGL",9.90974336531063,11.6815929722652,13.8453508247855,27.4728363816792,12.0076982273618,1.57097921060699,2.93496442001209,29.3834813700844,29.9066406498052,32.4392237081998,34.965024060092,50.0217611753622,32.2353825434594,5.83934435930814,4.3265829231678,0.793238048795664,4.94467332115481,13.7724674132337,30.6774549591443,53.5868843351414,0.327395020287213,6.10670271387156,2.54825880820675,54.2008315319964,56.4961084520625,58.2361367275522,68.4312540861016,55.9941577809572,39.3222792020813,3.19936035228756,11.1036531733469,32.7290504395349,57.3430410591184,0.672604979712787,6.22974377673632,5.99031738775664,328901.198312236,21.5713220126959,0.961089651296746,0.828567435649848,76.5940505032934,49.9862401311163
"LIRL.22.46_AGL",17.8259890989628,19.912934699114,21.834883109274,33.9830562462968,19.7178295148512,4.50872752256382,3.21017553307137,17.6243325545894,25.8107431332991,28.6770785918846,31.3933017511498,49.6158890217071,28.4505153056906,5.63160857970243,4.6372881050747,0.829949429001375,4.07386367077351,17.7820568176157,25.2387827655782,49.9607312654576,0.298416727744014,4.72577587687524,2.42209948528986,50.3036235167305,52.2788444357865,53.8579942607976,65.2335294671528,51.919128552822,35.6345483320607,2.95198094892223,20.5894540217131,29.9242961363378,52.9014559823635,0.701583272255986,4.89388593590391,4.5711724168686,199460.531400966,16.2982493854072,0.933117554608981,0.908975182425464,49.3079144106455,28.6703547937832
"PI_163589_AGL",8.57836785344362,10.2661735603346,12.4623444173876,28.1623437483432,10.6880374593329,1.11264039889473,2.9463049205573,20.5948603819697,25.1741570359773,27.4363528444612,29.7807773229817,45.6483558750499,27.365186756227,4.5192681392368,4.08648029843096,0.793837379392448,5.88063318772459,12.952065797937,26.9354461703849,50.7809302645627,0.346287436993985,5.10563165324222,2.12623017333333,51.9059698452008,54.489004370292,56.2326651618766,68.0359152630818,53.7611017457938,35.1985173532837,3.65924413843486,9.60466261383818,28.0255776393802,55.6265734774609,0.653712563006015,5.25460537915797,4.96512344935603,230501.424242424,18.0147745598684,0.944459282745642,0.794170525986871,54.1546676045638,29.3611043344025
"PI_177430_LSP_AGL",12.8371352466226,14.5286032735199,16.4444917384442,30.0189620185427,14.7191415354614,2.43746167517956,2.85954989720866,13.0362824917829,22.0023746219906,24.3429091426238,26.8414812654502,44.3905962598041,24.430540433168,5.04115397756953,3.93754346960397,0.813970265350052,3.53598010347935,15.6117718141582,24.9232715428518,43.6715981467734,0.557368417045884,4.06697014469689,1.87488775672481,43.013131006766,44.7800611478142,46.5388640741896,64.4160105740367,44.8207626591959,27.2520503276667,3.20396271143805,14.1056829789289,23.45777112395,46.5350650247965,0.442631582954116,4.20909605361965,3.93456385167715,146014.03875969,14.167600020819,0.934053816348631,0.842448815610759,35.4241356710717,16.4158375855124
"PI_178939_LSP_AGL",5.83542243768331,7.23505843295809,8.84705502087789,21.8648294520507,7.46155670213233,-2.14018600884567,2.38146648249234,13.270708120471,25.2548823001894,27.4317074245676,29.3434691345549,40.8760886249207,26.9597318663911,4.88916335240042,3.78483443866126,0.745674840984004,4.29530304154818,7.98292279558519,25.2349688764974,56.2181111744565,0.519659370716242,4.10265619301042,1.89696828036232,55.463971824949,56.9498319826673,58.4925858219454,70.3671708946998,56.9499974824873,38.1100006209913,2.56290879579976,8.07842362226995,24.9107110043798,57.7537068113708,0.480340629283758,4.21948069767108,3.99162916390382,148499.655797101,14.956048528974,0.945191530236473,0.841151645411979,36.0499423230763,16.787663755308
"PI_178952_AGL",9.41913119403338,11.0276395466774,12.9292341285785,26.1812141730864,11.3098482356708,0.543526116637745,2.79619669184585,12.9834352829699,18.2508656560318,20.3813723537574,22.7862036017998,41.4643450425327,20.6368591392623,3.54708110087966,3.80292121440639,0.774356919175237,3.72140480130528,12.362892085251,21.822428568964,47.5691812860409,0.505473342156126,4.05639268275917,2.27824075075188,47.1566421558041,48.8896120948349,50.4659633023844,66.5811353869447,48.813062799526,33.410905817616,3.01631188567572,11.0857647079273,20.1527506963942,50.1525911526138,0.494526657843874,4.18760252157271,3.93344042400979,145454.92481203,14.5035101242151,0.938411922366346,0.864709622542364,38.517085614458,19.8514452824102
"PI_178971_LSP_AGL",11.4333076330529,13.0897997296786,14.9207015698897,28.6144514257161,13.2514121201188,1.74343743288562,2.76964970837818,9.5623058167128,20.071757953047,22.6751836468983,25.0813140025418,39.8526559706748,22.4476189996138,3.39618247020951,3.98092552230882,0.80094874761745,3.82891959243882,13.3571689014533,21.3335422169405,49.0805921126974,0.451449770022058,3.4785666525308,2.15336212558824,48.0690153238813,50.9568835508763,53.4460517755493,67.6089313953754,50.6462630008136,31.42010036977,4.00947287299675,13.1893376550736,22.6718417339489,52.0459716569286,0.548550229977942,3.57314843947593,3.38917038452351,107192.103806228,12.2096426560495,0.947420556134252,0.885607190232999,29.5985018776536,13.6929495959032
"PI_179324_LSP_AGL",15.08195679728,17.1036598594783,19.0792267137531,30.5066353946847,17.0489173108766,2.95253531110972,3.11959258740314,11.46682088884,23.3190451627768,26.4004014740302,29.1993408236745,45.1394383170979,26.1037672667068,4.97688092888427,4.64547929412471,0.811498042690188,4.01945533983329,16.315531880658,24.1291628335859,45.2418349450956,0.37157305250585,3.80755649757141,2.3357536737,44.5785574020268,47.0535430049047,49.4754815978394,63.5861503567494,46.9526253247302,30.3841689534931,3.64805730933862,17.3001883933637,26.7491603179354,48.1061746029289,0.628426947494151,3.92366817558255,3.69842682826798,128512.732,13.283462168175,0.941486260770805,0.924137244930789,34.9211649211886,17.9201600706555
"PI_179330_AGL",8.57732677136055,10.3219673480834,12.4509689643703,27.0859715767427,10.6436185927309,0.271265888209857,2.90656059850548,17.2005808512287,28.4916661546242,31.0927669098191,33.5504852271635,48.8876789713564,30.7278109649061,5.37334382705785,4.53228857916855,0.795218760892675,4.95617961910937,11.8507278701226,27.5397623246066,53.2669913602303,0.27605768521827,4.66849148892516,2.51020711605802,53.9839085877461,56.0638718136954,57.7152934876386,67.9467803038649,55.631626490285,34.8641184295679,3.04786537778436,10.2548198490868,31.4791667719822,56.5929431329981,0.72394231478173,4.85685813004891,4.49023567369672,192678.112627986,16.4601655332097,0.923688465882134,0.893999228089528,49.451140261868,29.05318750077
"PI_181771_LSP_AGL",9.95570619483339,11.4517950332509,13.0639224081066,26.6113032458087,11.5807272555773,1.30862100897823,2.48282103829261,9.79943657580645,19.3448839798749,21.9768497487887,24.283900761594,37.3274238402984,21.6357075533415,3.17787494769813,3.89004988868777,0.773451884373369,4.03329804193179,11.5393466325952,19.7837391146979,51.8707832851561,0.440637449761088,3.52184962641222,1.86861328540323,51.0425823294586,53.9564690564778,56.4455199947213,69.9412591972734,53.5792063457783,32.9513058946947,4.12740632063179,11.7846533286814,22.1156268088465,54.9733429579388,0.559362550238912,3.63700610808875,3.4169253260173,109794.923387097,12.6007066144335,0.940565823607022,0.800120338502435,28.6593976016972,12.1820892373441
"PI_181886_LSP_AGL",12.8205067580384,14.4521801502565,16.3454346632096,31.1500409595586,14.6623003728111,3.1254266500834,2.69020040466552,27.9985857874144,27.0447674177487,29.3161474726012,31.6649161775659,48.432204638139,29.221594843433,5.76244432372972,3.97925083704472,0.824851681382201,5.30701108790571,15.9238841735197,28.1129247807005,50.9345165976231,0.306374941041796,5.9583598155689,2.621074238327,52.2122274074177,54.9202401918427,56.7080612003874,66.7548211829695,54.1332691774941,32.5227253886215,3.67622561320708,13.9815627103506,29.7033709393504,55.8335568444251,0.693625058958204,6.06844397263943,5.85499498546941,313274.330798479,20.6170796596082,0.964254363776049,0.854060039940934,74.168476473679,49.2678872297794
"PI_182217_LSP_AGL",17.3054792927648,19.2036092397605,21.0397839845399,32.1023007051733,19.0796288311659,3.91007953615389,3.08266839757798,10.7762923448899,24.4128332390356,26.8658861407221,29.3757222128355,46.1113251658886,26.8042705348675,5.54142111680647,4.183702267465,0.82735707644445,2.90670352083567,18.2452580373504,25.7676835363798,45.3887550142829,0.376110815897515,3.68248068973457,2.19846667949339,45.0330240003015,46.8358068580628,48.4103182984704,62.2261409361677,46.6260318126182,25.6375086875975,2.96165298920553,18.9729696708968,26.6369659178596,47.3640702794015,0.623889184102485,3.82284595566101,3.55079974615354,120642.057268722,12.7228952533846,0.927853719367394,0.921247014538935,32.2708122593534,15.7895793505583
